filepath,label,contrast,energy,homogeneity,correlation
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\02a7466b-4847-4a18-bbd9-f0278e7b8d20___JR_HL 9582.JPG,healthy,4.464964770958496,0.2208243045078985,0.6227095772844499,0.8680824055479212
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\02b90e70-80a6-415d-b6a8-07e22dead5c4___JR_HL 9892.JPG,healthy,4.37040111107002,0.27354541731113563,0.6455709231318408,0.8580916453765068
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\02d14b15-897d-4081-8953-e7d83189cff4___JR_HL 9723.JPG,healthy,6.391018293602251,0.20445359425716447,0.6018829453789466,0.9140439319853662
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\036b575a-cbe7-45a4-8b97-15b7ecdf3dee___JR_HL 9600.JPG,healthy,3.351161504747967,0.23186898304111392,0.6333503927382549,0.8735810409033441
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\036b575a-cbe7-45a4-8b97-15b7ecdf3dee___JR_HL 9600_180deg.JPG,healthy,3.3511274841301257,0.23188712846939877,0.6333570895613855,0.8735768278377355
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\036b575a-cbe7-45a4-8b97-15b7ecdf3dee___JR_HL 9600_flipTB.JPG,healthy,3.351161504747967,0.23186898304111392,0.6333503927382549,0.8735810409033441
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\03fac8d0-2e9a-4f2b-b1ce-e93c01f18809___JR_HL 4298.JPG,healthy,7.12596071215039,0.12004004068098029,0.5685364416891371,0.8593979939075137
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04189592-5db7-441e-a831-eaaa2d7f5d21___JR_HL 9867.JPG,healthy,4.716473101306935,0.20561049015065988,0.5930812794648281,0.8722570902079573
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04189592-5db7-441e-a831-eaaa2d7f5d21___JR_HL 9867_180deg.JPG,healthy,4.716473101306935,0.20561049015065988,0.5930812794648281,0.8722570902079573
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04189592-5db7-441e-a831-eaaa2d7f5d21___JR_HL 9867_flipTB.JPG,healthy,4.716473101306936,0.20561049015065988,0.5930812794648281,0.8722570902079574
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0438b691-45f8-4251-83bd-8344656716a1___JR_HL 4152.JPG,healthy,5.632167823511996,0.1584947272438975,0.6118157480086738,0.8605644584394523
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0438b691-45f8-4251-83bd-8344656716a1___JR_HL 4152_180deg.JPG,healthy,5.632167823511996,0.1584947272438975,0.6118157480086738,0.8605644584394523
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0438b691-45f8-4251-83bd-8344656716a1___JR_HL 4152_flipTB.JPG,healthy,5.632167823511996,0.1584947272438975,0.6118157480086738,0.8605644584394524
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04585023-ef52-4b9d-9763-50318773c5d7___JR_HL 9791.JPG,healthy,2.7369021890536445,0.26203231813775274,0.669284848346206,0.9220740767966862
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04585023-ef52-4b9d-9763-50318773c5d7___JR_HL 9791_180deg.JPG,healthy,2.7370722502115665,0.2619605314944829,0.6692202238482571,0.9220732537999917
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04585023-ef52-4b9d-9763-50318773c5d7___JR_HL 9791_flipTB.JPG,healthy,2.736902189053645,0.26203231813775274,0.669284848346206,0.9220740767966862
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\048daa26-d38c-477a-96b8-018b3d4ba386___JR_HL 9767.JPG,healthy,4.2234050732402,0.24917967073734357,0.622321774241519,0.8876804642381532
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\048daa26-d38c-477a-96b8-018b3d4ba386___JR_HL 9767_180deg.JPG,healthy,4.2234050732402,0.24917967073734357,0.622321774241519,0.8876804642381532
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\048daa26-d38c-477a-96b8-018b3d4ba386___JR_HL 9767_flipTB.JPG,healthy,4.2234050732402,0.2491796707373436,0.622321774241519,0.8876804642381532
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\04fa77f5-efe7-4956-b8b0-d446aea2f197___JR_HL 4031.JPG,healthy,5.764879604282114,0.1818758619755613,0.6281456678939356,0.8234194252863835
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\050b598c-9105-4838-8996-101568d6941e___JR_HL 9732.JPG,healthy,4.779430618940209,0.19996929390355433,0.6048893164010384,0.892445093449807
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\050b598c-9105-4838-8996-101568d6941e___JR_HL 9732_180deg.JPG,healthy,4.779430618940209,0.19996929390355433,0.6048893164010384,0.892445093449807
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\050b598c-9105-4838-8996-101568d6941e___JR_HL 9732_flipTB.JPG,healthy,4.779430618940209,0.19996929390355433,0.6048893164010384,0.892445093449807
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0580bdc7-e60e-4ba9-87dc-1202e57b94aa___JR_HL 4159.JPG,healthy,5.222808594706053,0.16439139660691934,0.6048321513028905,0.8762619217604918
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0580bdc7-e60e-4ba9-87dc-1202e57b94aa___JR_HL 4159_180deg.JPG,healthy,5.224827721903796,0.16439144627840016,0.6048470512680781,0.8762270131786226
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0580bdc7-e60e-4ba9-87dc-1202e57b94aa___JR_HL 4159_flipTB.JPG,healthy,5.222808594706053,0.16439139660691934,0.6048321513028906,0.8762619217604918
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\06904803-b778-4d54-b7ac-fd3f28cc82d9___JR_HL 9820.JPG,healthy,4.736352466051625,0.20586940915339116,0.6392800056744243,0.8545565442441744
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\06904803-b778-4d54-b7ac-fd3f28cc82d9___JR_HL 9820_180deg.JPG,healthy,4.736352466051625,0.20586940915339116,0.6392800056744243,0.8545565442441744
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\06904803-b778-4d54-b7ac-fd3f28cc82d9___JR_HL 9820_flipTB.JPG,healthy,4.736352466051625,0.20586940915339116,0.6392800056744243,0.8545565442441744
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\069996a8-8cdb-4837-a5fe-c5a957b5677a___JR_HL 3938.JPG,healthy,7.8697382287849775,0.14697688534728648,0.5643446219878379,0.8237819754969312
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\069996a8-8cdb-4837-a5fe-c5a957b5677a___JR_HL 3938_180deg.JPG,healthy,7.8648683476045695,0.1469695906414764,0.5643058376273432,0.8238633980584522
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\069996a8-8cdb-4837-a5fe-c5a957b5677a___JR_HL 3938_flipTB.JPG,healthy,7.8648683476045695,0.1469695906414764,0.5643058376273433,0.8238633980584522
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\077273c0-4325-45d9-995e-20b060eab6bf___JR_HL 9494.JPG,healthy,4.991086834090582,0.22652487353588394,0.6448684648964216,0.856139163732736
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\077273c0-4325-45d9-995e-20b060eab6bf___JR_HL 9494_180deg.JPG,healthy,4.991086834090582,0.22652487353588394,0.6448684648964216,0.856139163732736
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\077273c0-4325-45d9-995e-20b060eab6bf___JR_HL 9494_flipTB.JPG,healthy,4.991086834090582,0.226524873535884,0.6448684648964216,0.856139163732736
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\07e3276c-7e86-48ee-96d0-db2a35eb03b1___JR_HL 9835.JPG,healthy,2.6011141123488715,0.30932781087143396,0.7352151334675203,0.8577121117037811
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\07e3276c-7e86-48ee-96d0-db2a35eb03b1___JR_HL 9835_180deg.JPG,healthy,2.6011141123488715,0.30932781087143396,0.7352151334675203,0.8577121117037811
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\07e3276c-7e86-48ee-96d0-db2a35eb03b1___JR_HL 9835_flipTB.JPG,healthy,2.601114112348871,0.30932781087143396,0.7352151334675203,0.8577121117037811
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\085e9f8b-9574-4b6f-a8e9-309a35c94b25___JR_HL 9755.JPG,healthy,4.962020283115121,0.2348895381062318,0.624293068595632,0.8276504527947731
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\085e9f8b-9574-4b6f-a8e9-309a35c94b25___JR_HL 9755_180deg.JPG,healthy,4.962056375536528,0.23491489625147863,0.62431944083204,0.8276557333352184
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\085e9f8b-9574-4b6f-a8e9-309a35c94b25___JR_HL 9755_flipTB.JPG,healthy,4.962020283115121,0.2348895381062318,0.624293068595632,0.8276504527947731
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\088b245d-2b68-4d2b-b7fe-0e9fc42131d3___JR_HL 4132.JPG,healthy,9.899517235116834,0.11918639446071122,0.5032550010276245,0.8627176319358744
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\088b245d-2b68-4d2b-b7fe-0e9fc42131d3___JR_HL 4132_180deg.JPG,healthy,9.899517235116834,0.11918639446071122,0.5032550010276245,0.8627176319358744
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\088b245d-2b68-4d2b-b7fe-0e9fc42131d3___JR_HL 4132_flipTB.JPG,healthy,9.899517235116834,0.11918639446071123,0.5032550010276245,0.8627176319358746
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0982e1cc-78e8-4bb0-8969-c534e5b0b14b___JR_HL 4097.JPG,healthy,6.500282062129576,0.1630885198223643,0.567205743921353,0.8607125932696899
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0982e1cc-78e8-4bb0-8969-c534e5b0b14b___JR_HL 4097_180deg.JPG,healthy,6.502219636394806,0.16305743133249498,0.567157077268928,0.8606866896119917
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0982e1cc-78e8-4bb0-8969-c534e5b0b14b___JR_HL 4097_flipTB.JPG,healthy,6.501930520570025,0.16308854033487433,0.5671994912292798,0.8606881993012586
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0a0bd696-c093-47ef-866b-7f5a40af3edb___JR_HL 3952.JPG,healthy,4.687815781689955,0.17179686480551362,0.6346293992607597,0.9132198969343431
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0a1319ef-0cbb-4fcc-8126-9c18813f3bac___JR_HL 4012.JPG,healthy,6.698043044507213,0.1432387139374767,0.5409048601624908,0.8270120609592314
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0a273dc4-db45-4936-aee3-59919e1df44f___JR_HL 9805.JPG,healthy,6.064908145585616,0.20700551243938028,0.6276377806345804,0.8720462827919752
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0a68b3a9-e38f-45b5-8664-9c60e557a41d___JR_HL 9511.JPG,healthy,5.425201876018513,0.19245038274304196,0.5888365717374663,0.8381303983432796
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0b2ed0b4-a6e1-4fb3-82dc-47f903f3d0a9___JR_HL 9603.JPG,healthy,2.6591519138042425,0.251512568052824,0.6516135207562371,0.8472083043862378
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0b535337-dd82-45c2-84a5-df272f5fc236___JR_HL 3948.JPG,healthy,5.789624571188277,0.1460549325060224,0.5481344744910738,0.8647597025423307
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0b677e8e-e97d-4909-9dcd-a744fb6ac8a3___JR_HL 4260.JPG,healthy,4.6130006415473614,0.17137254510174696,0.6193378582665889,0.8905830237050895
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0b7b9ff9-4324-4ee0-a77c-6bf4b9331c6d___JR_HL 4110.JPG,healthy,6.430089790776133,0.1825001132311386,0.6280432754754672,0.8920488899013118
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0bfa6184-b84f-4d8e-9910-74abd315009a___JR_HL 9480.JPG,healthy,3.2782756205777006,0.26051602836152854,0.6335883316760283,0.8792036960605721
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0c104a65-d734-45f5-98a1-621825705add___JR_HL 9478.JPG,healthy,5.038325029523584,0.2562638512916586,0.6384863160520627,0.8426396334325594
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0cc09402-01b5-46a2-a5b1-f9b22f415eaf___JR_HL 9885 copy.JPG,healthy,4.333430774092602,0.2248450632379038,0.629450809471006,0.8709881243567761
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0ce4ee15-d59b-4212-ab2a-8b6a07f3634f___JR_HL 9707.JPG,healthy,3.3894318033275668,0.2451732945693578,0.6351449364379256,0.8839585844419368
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0de1122b-b2f0-4ae4-bd30-1893331a9ea1___JR_HL 9681.JPG,healthy,5.107369919236585,0.232481931581069,0.6429480990464701,0.8830266974057913
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0de7baec-4dc0-4778-b3be-34820288f09f___JR_HL 3932.JPG,healthy,5.372205618219727,0.1916923801353753,0.6425898559309902,0.8591444765750978
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0e2e2f2a-17d6-40fd-b084-0391ad37a19f___JR_HL 9573.JPG,healthy,3.724639378474375,0.21875483460584033,0.632505403527705,0.8784350730375157
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0e74a030-4b86-4c3f-8944-31e68d1911ba___JR_HL 4016.JPG,healthy,7.743787401973954,0.12752209612557214,0.49309435756685116,0.8127179392606486
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0f41f03c-9119-4c35-8817-049fe34453a1___JR_HL 3920.JPG,healthy,6.692503116609032,0.16214190798641379,0.5915540782633791,0.8642182741628539
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0f586b94-6c22-4cd7-8c47-4376c4d88226___JR_HL 9560.JPG,healthy,4.75453456252598,0.2087070913875738,0.5968231082513425,0.8742396245226175
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0f5911ec-803a-4f2c-8e41-4b122ab98ce0___JR_HL 9847.JPG,healthy,4.016400167707626,0.2510173780630955,0.6632905617438923,0.8205164912041886
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\0f93129a-1af1-415b-9d19-c74a1156c86b___JR_HL 9652.JPG,healthy,4.767112670850962,0.18492717221737473,0.595506083783838,0.864157601844945
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\1075f5f1-8cfe-420a-a65d-7c3399b63f39___JR_HL 9827.JPG,healthy,4.971729588688642,0.23036749237547263,0.6202957367970888,0.8605867426997271
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\1075f5f1-8cfe-420a-a65d-7c3399b63f39___JR_HL 9827_180deg.JPG,healthy,4.971729588688642,0.23036749237547263,0.6202957367970888,0.8605867426997271
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\1075f5f1-8cfe-420a-a65d-7c3399b63f39___JR_HL 9827_flipTB.JPG,healthy,4.971729588688642,0.23036749237547263,0.6202957367970887,0.8605867426997271
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\10d6609b-e358-456c-801d-942c657ed53e___JR_HL 9482.JPG,healthy,3.603281574694942,0.2850923563909505,0.6624895856121714,0.8459535806903546
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\10d6609b-e358-456c-801d-942c657ed53e___JR_HL 9482_180deg.JPG,healthy,3.603281574694942,0.2850923563909505,0.6624895856121714,0.8459535806903546
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\10d6609b-e358-456c-801d-942c657ed53e___JR_HL 9482_flipTB.JPG,healthy,3.603281574694942,0.2850923563909505,0.6624895856121714,0.8459535806903548
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\1122ce37-d8a9-451e-b78c-841200726e0b___JR_HL 4204.JPG,healthy,6.027748234157937,0.13309412196445508,0.5336133185505457,0.7990867786193135
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\1122ce37-d8a9-451e-b78c-841200726e0b___JR_HL 4204_180deg.JPG,healthy,6.025921577595298,0.13308584766532316,0.5335778868784019,0.7991476706689168
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\1122ce37-d8a9-451e-b78c-841200726e0b___JR_HL 4204_flipTB.JPG,healthy,6.025921577595298,0.13308584766532316,0.5335778868784019,0.7991476706689168
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\11c2887d-1fea-4cf8-8696-325de8aad74a___JR_HL 9890.JPG,healthy,5.615746479951212,0.2686107915624837,0.6597786509372486,0.8420382968157326
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\11c2887d-1fea-4cf8-8696-325de8aad74a___JR_HL 9890_180deg.JPG,healthy,5.615746479951212,0.2686107915624837,0.6597786509372486,0.8420382968157326
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\11c2887d-1fea-4cf8-8696-325de8aad74a___JR_HL 9890_flipTB.JPG,healthy,5.615746479951213,0.26861079156248363,0.6597786509372486,0.8420382968157326
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\11d25451-c4c7-495d-87a4-9cb08f5934b1___JR_HL 4206.JPG,healthy,3.5751524385367497,0.20171997845464198,0.6666045831412353,0.8983729059050658
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\11d25451-c4c7-495d-87a4-9cb08f5934b1___JR_HL 4206_180deg.JPG,healthy,3.5751524385367497,0.20171997845464198,0.6666045831412353,0.8983729059050658
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\11d25451-c4c7-495d-87a4-9cb08f5934b1___JR_HL 4206_flipTB.JPG,healthy,3.5751524385367497,0.20171997845464198,0.6666045831412352,0.8983729059050658
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\124e5b7b-dc6a-4b5a-8f4e-b22ed738b5fc___JR_HL 9455.JPG,healthy,3.55989566918527,0.2548458807848501,0.6640314069314169,0.8938531578021078
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\124e5b7b-dc6a-4b5a-8f4e-b22ed738b5fc___JR_HL 9455_180deg.JPG,healthy,3.559912854893973,0.25484422211637253,0.6640230223453145,0.8938470068651316
C:\Users\ksstr\Documents\Coding\milestone-project-5\inputs\cherry_leaves_dataset\healthy\124e5b7b-dc6a-4b5a-8f4e-b22ed738b5fc___JR_HL 9455_flipTB.JPG,healthy,3.5599128548939727,0.25484422211637253,0.6640230223453145,0.8938470068651316
